file,name,line,tokens,words_num,polarity,subjectivity,lex_div,Cluster
script-ch0.rpy,Monika,Eh? I thought you technically did. Sayori said--,"['eh', '?', 'thought', 'technically', 'sayori', 'said', '--']",8,0.0,0.1,1.0,5
script-ch0.rpy,Monika,Alright alright...,"['alright', 'alright', '...']",2,0.0,0.0,0.5,1
script-ch0.rpy,Monika,You keep a whole tea set in this classroom?,"['keep', 'whole', 'tea', 'set', 'classroom', '?']",9,0.2,0.4,1.0,5
script-ch0.rpy,Monika,Ah... I-I guess...,"['ah', '...', 'i-i', 'guess', '...']",4,0.0,0.0,1.0,3
script-ch0.rpy,Monika,Ehehe dont let yourself get intimidated Yuris just trying to impress you.,"['ehehe', 'dont', 'let', 'get', 'intimidated', 'yuris', 'trying', 'impress']",12,0.0,0.0,1.0,5
script-ch0.rpy,Monika,I believe you.,['believe'],3,0.0,0.0,1.0,5
script-ch0.rpy,Monika,Well tea and reading might not be a pastime for me but I at least enjoy tea.,"['well', 'tea', 'reading', 'might', 'pastime', 'least', 'enjoy', 'tea']",17,0.05000000000000002,0.45,0.9411764705882353,1
script-ch0.rpy,Monika,So what made you consider the Literature Club?,"['made', 'consider', 'literature', 'club', '?']",8,0.0,0.0,1.0,5
script-ch0.rpy,Monika,Um...,"['um', '...']",1,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Well I havent joined any clubs yet and Sayori seemed really happy here so...,"['well', 'havent', 'joined', 'clubs', 'yet', 'sayori', 'seemed', 'really', 'happy', '...']",14,0.8,1.0,1.0,1
script-ch0.rpy,Monika,Thats okay! Dont be embarrassed!,"['thats', 'okay', '!', 'dont', 'embarrassed', '!']",5,0.78125,0.5,1.0,1
script-ch0.rpy,Monika,Well make sure you feel right at home okay?,"['well', 'make', 'sure', 'feel', 'right', 'home', 'okay', '?']",9,0.42857142857142855,0.6415343915343915,1.0,5
script-ch0.rpy,Monika,As president of the Literature Club its my duty to make the club fun and exciting for everyone!,"['president', 'literature', 'club', 'duty', 'make', 'club', 'fun', 'exciting', 'everyone', '!']",18,0.3375,0.5,0.8888888888888888,1
script-ch0.rpy,Monika,Monika Im surprised.,"['monika', 'im', 'surprised']",3,0.1,0.9,1.0,1
script-ch0.rpy,Monika,How come you decided to start your own club?,"['come', 'decided', 'start', 'club', '?']",9,0.6,1.0,1.0,5
script-ch0.rpy,Monika,You could probably be a board member for any of the major clubs.,"['could', 'probably', 'board', 'member', 'major', 'clubs']",13,0.0625,0.5,1.0,5
script-ch0.rpy,Monika,Werent you a leader of the debate club last year?,"['werent', 'leader', 'debate', 'club', 'last', 'year', '?']",10,0.0,0.06666666666666667,1.0,1
script-ch0.rpy,Monika,Ahaha well you know...,"['ahaha', 'well', 'know', '...']",4,0.0,0.0,1.0,5
script-ch0.rpy,Monika,To be honest I cant stand all of the politics around the major clubs.,"['honest', 'cant', 'stand', 'politics', 'around', 'major', 'clubs']",14,0.33125,0.7,0.9285714285714286,1
script-ch0.rpy,Monika,It feels like nothing but arguing about the budget and publicity and how to prepare for events...,"['feels', 'like', 'nothing', 'arguing', 'budget', 'publicity', 'prepare', 'events', '...']",17,0.0,0.0,0.9411764705882353,2
script-ch0.rpy,Monika,Id much rather take something I personally enjoy and make something special out of it.,"['id', 'much', 'rather', 'take', 'something', 'personally', 'enjoy', 'make', 'something', 'special']",15,0.3190476190476191,0.4238095238095238,0.9333333333333333,2
script-ch0.rpy,Monika,And if it encourages others to get into literature then Im fulfilling that dream!,"['encourages', 'others', 'get', 'literature', 'im', 'fulfilling', 'dream', '!']",14,0.0,0.0,1.0,2
script-ch0.rpy,Monika,Then Im surprised there arent more people in the club yet.,"['im', 'surprised', 'arent', 'people', 'club', 'yet']",11,0.3,0.7,1.0,1
script-ch0.rpy,Monika,It must be hard to start a new club.,"['must', 'hard', 'start', 'new', 'club']",9,-0.07765151515151517,0.49810606060606055,1.0,2
script-ch0.rpy,Monika,You could put it that way.,"['could', 'put', 'way']",6,0.0,0.0,1.0,2
script-ch0.rpy,Monika,Not many people are very interested in putting out all the effort to start something brand new...,"['many', 'people', 'interested', 'putting', 'effort', 'start', 'something', 'brand', 'new', '...']",17,0.07045454545454545,0.5348484848484848,1.0,1
script-ch0.rpy,Monika,Especially when its something that doesnt grab your attention like literature.,"['especially', 'something', 'doesnt', 'grab', 'attention', 'like', 'literature']",11,0.0,1.0,1.0,1
script-ch0.rpy,Monika,You have to work hard to convince people that youre both fun and worthwhile.,"['work', 'hard', 'convince', 'people', 'youre', 'fun', 'worthwhile']",14,0.16944444444444443,0.4138888888888889,0.9285714285714286,5
script-ch0.rpy,Monika,But it makes school events like the festival that much more important.,"['makes', 'school', 'events', 'like', 'festival', 'much', 'important']",12,0.45,0.75,1.0,2
script-ch0.rpy,Monika,Im confident that we can all really grow this club before we graduate!,"['im', 'confident', 'really', 'grow', 'club', 'graduate', '!']",13,0.375,0.5166666666666667,0.9230769230769231,1
script-ch0.rpy,Monika,Right everyone?,"['right', 'everyone', '?']",2,0.2857142857142857,0.5357142857142857,1.0,1
script-ch0.rpy,Monika,Well... Ah...,"['well', '...', 'ah', '...']",2,0.0,0.0,1.0,3
script-ch0.rpy,Monika,...Manga...,"['...', 'manga', '...']",1,0.0,0.0,1.0,1
script-ch0.rpy,Monika,...Well that can change...,"['...', 'well', 'change', '...']",4,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Anyway what about you Yuri?,"['anyway', 'yuri', '?']",5,0.0,0.0,1.0,5
script-ch0.rpy,Monika,Ah I read a horror book once...,"['ah', 'read', 'horror', 'book', '...']",7,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Really? I wouldnt have expected that Yuri.,"['really', '?', 'wouldnt', 'expected', 'yuri']",7,0.05,0.30000000000000004,1.0,1
script-ch0.rpy,Monika,For someone as gentle as you...,"['someone', 'gentle', '...']",6,0.2,0.8,0.8333333333333334,5
script-ch0.rpy,Monika,Thats right you usually like to write about cute things dont you Natsuki?,"['thats', 'right', 'usually', 'like', 'write', 'cute', 'things', 'dont', 'natsuki', '?']",13,0.17857142857142858,0.5952380952380952,0.9230769230769231,5
script-ch0.rpy,Monika,You left a piece of scrap paper behind last club meeting.,"['left', 'piece', 'scrap', 'paper', 'behind', 'last', 'club', 'meeting']",11,-0.13333333333333333,0.25555555555555554,1.0,1
script-ch0.rpy,Monika,It looked like you were working on a poem called--,"['looked', 'like', 'working', 'poem', 'called', '--']",10,0.0,0.0,1.0,2
script-ch0.rpy,Monika,Fine fine~,"['fine', 'fine~']",2,0.4166666666666667,0.5,1.0,1
script-ch0.rpy,Monika,Natsuki you write your own poems?,"['natsuki', 'write', 'poems', '?']",6,0.6,1.0,1.0,5
script-ch0.rpy,Monika,I think thats impressive.,"['think', 'thats', 'impressive']",4,1.0,1.0,1.0,1
script-ch0.rpy,Monika,Why dont you share them sometime?,"['dont', 'share', 'sometime', '?']",6,0.0,0.0,1.0,5
script-ch0.rpy,Monika,Ah...not a very confident writer yet?,"['ah', '...', 'confident', 'writer', 'yet', '?']",7,0.65,1.0,1.0,1
script-ch0.rpy,Monika,Do you have writing experience too Yuri?,"['writing', 'experience', 'yuri', '?']",7,0.0,0.0,1.0,5
script-ch0.rpy,Monika,Maybe if you share some of your work you can set an example and help Natsuki feel comfortable enough to share hers.,"['maybe', 'share', 'work', 'set', 'example', 'help', 'natsuki', 'feel', 'comfortable', 'enough', 'share']",22,0.2,0.65,0.9090909090909091,5
script-ch0.rpy,Monika,I guess its the same for Yuri...,"['guess', 'yuri', '...']",7,0.0,0.125,1.0,1
script-ch0.rpy,Monika,Okay!,"['okay', '!']",1,0.625,0.5,1.0,1
script-ch0.rpy,Monika,I have an idea everyone~,"['idea', 'everyone~']",5,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Lets all go home and write a poem of our own!,"['lets', 'go', 'home', 'write', 'poem', '!']",11,0.75,1.0,1.0,1
script-ch0.rpy,Monika,Then next time we meet well all share them with each other.,"['next', 'time', 'meet', 'well', 'share']",12,-0.0625,0.1875,1.0,1
script-ch0.rpy,Monika,That way everyone is even!,"['way', 'everyone', 'even', '!']",5,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Plus now that we have a new member I think it will help us all get a little more comfortable with each other and strengthen the bond of the club.,"['plus', 'new', 'member', 'think', 'help', 'us', 'get', 'little', 'comfortable', 'strengthen', 'bond', 'club']",30,0.14477272727272728,0.525909090909091,0.9333333333333333,1
script-ch0.rpy,Monika,Isnt that right player?,"['isnt', 'right', 'player', '?']",4,0.2857142857142857,0.5357142857142857,1.0,1
script-ch0.rpy,Monika,Hold on...theres still one problem.,"['hold', '...', 'theres', 'still', 'one', 'problem']",6,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Eh? Whats that?,"['eh', '?', 'whats', '?']",3,0.0,0.0,1.0,0
script-ch0.rpy,Monika,I never said I would join this club!,"['never', 'said', 'would', 'join', 'club', '!']",8,0.0,0.0,0.875,1
script-ch0.rpy,Monika,Sayori may have convinced me to stop by but I never made any decision.,"['sayori', 'may', 'convinced', 'stop', 'never', 'made', 'decision']",14,0.0,0.0,1.0,1
script-ch0.rpy,Monika,I still have other clubs to look at and...um...,"['still', 'clubs', 'look', '...', 'um', '...']",10,-0.125,0.375,1.0,1
script-ch0.rpy,Monika,B-But...,"['b-but', '...']",2,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Y-You all...,"['y-you', '...']",3,0.0,0.0,1.0,5
script-ch0.rpy,Monika,...Right.,"['...', 'right']",1,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Okay Ive decided then.,"['okay', 'ive', 'decided']",4,0.5,0.5,1.0,1
script-ch0.rpy,Monika,Ill join the Literature Club.,"['ill', 'join', 'literature', 'club']",5,-0.5,1.0,1.0,1
script-ch0.rpy,Monika,H-Hey--,"['h-hey', '--']",2,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Then that makes it official!,"['makes', 'official', '!']",5,0.0,0.0,1.0,2
script-ch0.rpy,Monika,Welcome to the Literature Club!,"['welcome', 'literature', 'club', '!']",5,1.0,0.9,1.0,1
script-ch0.rpy,Monika,Ah...thanks I guess.,"['ah', '...', 'thanks', 'guess']",4,0.0,0.0,1.0,3
script-ch0.rpy,Monika,Okay everyone!,"['okay', 'everyone', '!']",2,0.625,0.5,1.0,1
script-ch0.rpy,Monika,I think with that we can officially end todays meeting on a good note.,"['think', 'officially', 'end', 'todays', 'meeting', 'good', 'note']",14,0.7,0.6000000000000001,1.0,1
script-ch0.rpy,Monika,Everyone remember tonights assignment:,"['everyone', 'remember', 'tonights', 'assignment', ':']",4,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Write a poem to bring to the next meeting so we can all share!,"['write', 'poem', 'bring', 'next', 'meeting', 'share', '!']",14,0.0,0.0,0.9285714285714286,1
script-ch0.rpy,Monika,player I look forward to seeing how you express yourself.,"['player', 'look', 'forward', 'seeing', 'express']",10,0.0,0.0,1.0,5
script-ch0.rpy,Monika,Ehehe~,['ehehe~'],1,0.0,0.0,1.0,1
script-ch0.rpy,Monika,Y-Yeah...,"['y-yeah', '...']",2,0.0,0.0,1.0,4
script-ch0.rpy,Monika,Sure might as well.,"['sure', 'might', 'well']",4,0.5,0.8888888888888888,1.0,1
script-ch1.rpy,Monika,Hi again player!,"['hi', 'player', '!']",3,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Glad to see you didnt run away on us. Hahaha!,"['glad', 'see', 'didnt', 'run', 'away', 'us', 'hahaha', '!']",10,0.375,0.7,1.0,5
script-ch1.rpy,Monika,Nah dont worry.,"['nah', 'dont', 'worry']",3,0.0,0.0,1.0,1
script-ch1.rpy,Monika,This might be a little strange for me but I at least keep my word.,"['might', 'little', 'strange', 'least', 'keep', 'word']",15,-0.17916666666666667,0.35000000000000003,1.0,1
script-ch1.rpy,Monika,Natsuki you certainly have a big mouth for someone who keeps her manga collection in the clubroom.,"['natsuki', 'certainly', 'big', 'mouth', 'someone', 'keeps', 'manga', 'collection', 'clubroom']",17,0.10714285714285714,0.3357142857142857,1.0,1
script-ch1.rpy,Monika,Sayori thats because your room is so messy its distracting.,"['sayori', 'thats', 'room', 'messy', 'distracting']",10,-0.2,0.4,1.0,1
script-ch1.rpy,Monika,And you almost set your house on fire once.,"['almost', 'set', 'house', 'fire']",9,0.0,0.0,1.0,5
script-ch1.rpy,Monika,S-Sayori--,"['s-sayori', '--']",2,0.0,0.0,1.0,4
script-ch1.rpy,Monika,...,['...'],0,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Eh? Me?,"['eh', '?', '?']",2,0.0,0.0,1.0,0
script-ch1.rpy,Monika,What is it?,['?'],3,0.0,0.0,1.0,2
script-ch1.rpy,Monika,Hey dont worry about it.,"['hey', 'dont', 'worry']",5,0.0,0.0,1.0,2
script-ch1.rpy,Monika,First of all I wasnt expecting anything in the first place.,"['first', 'wasnt', 'expecting', 'anything', 'first', 'place']",11,0.25,0.3333333333333333,0.9090909090909091,1
script-ch1.rpy,Monika,So any nice gesture from you is a pleasant surprise.,"['nice', 'gesture', 'pleasant', 'surprise']",10,0.6666666666666666,0.9833333333333334,1.0,1
script-ch1.rpy,Monika,Itll make me happy no matter what.,"['itll', 'make', 'happy', 'matter']",7,0.8,1.0,1.0,1
script-ch1.rpy,Monika,Yeah. I wont make it a big deal if you dont want it to be.,"['yeah', 'wont', 'make', 'big', 'deal', 'dont', 'want']",15,0.0,0.1,0.9333333333333333,2
script-ch1.rpy,Monika,Yuri thank you! Ill definitely read this!,"['yuri', 'thank', '!', 'ill', 'definitely', 'read', '!']",7,-0.25,0.75,1.0,5
script-ch1.rpy,Monika,By the way did you remember to write a poem last night?,"['way', 'remember', 'write', 'poem', 'last', 'night', '?']",12,0.0,0.06666666666666667,1.0,5
script-ch1.rpy,Monika,Y-Yeah...,"['y-yeah', '...']",2,0.0,0.0,1.0,4
script-ch1.rpy,Monika,Well now that everyones ready why dont you find someone to share with?,"['well', 'everyones', 'ready', 'dont', 'find', 'someone', 'share', '?']",13,0.2,0.5,1.0,5
script-ch1.rpy,Monika,Phew...,"['phew', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Um Natsuki thats a little--,"['um', 'natsuki', 'thats', 'little', '--']",5,-0.1875,0.5,1.0,1
script-ch1.rpy,Monika,Um...!,"['um', '...', '!']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,...,['...'],0,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Okay everyone!,"['okay', 'everyone', '!']",2,0.625,0.5,1.0,1
script-ch1.rpy,Monika,Its just about time for us to leave.,"['time', 'us', 'leave']",8,0.0,0.0,1.0,1
script-ch1.rpy,Monika,How did you all feel about sharing poems?,"['feel', 'sharing', 'poems', '?']",8,0.0,0.0,1.0,5
script-ch1.rpy,Monika,player how about you?,"['player', '?']",4,0.0,0.0,1.0,5
script-ch1.rpy,Monika,...Yeah Id say the same.,"['...', 'yeah', 'id', 'say']",5,0.0,0.125,1.0,4
script-ch1.rpy,Monika,It was a neat thing to talk about with everyone.,"['neat', 'thing', 'talk', 'everyone']",10,0.0,0.0,1.0,2
script-ch1.rpy,Monika,Awesome!,"['awesome', '!']",1,1.0,1.0,1.0,1
script-ch1.rpy,Monika,In that case well do the same thing tomorrow.,"['case', 'well', 'thing', 'tomorrow']",9,0.0,0.125,1.0,1
script-ch1.rpy,Monika,And maybe you learned something from your friends too.,"['maybe', 'learned', 'something', 'friends']",9,0.0,0.0,1.0,5
script-ch1.rpy,Monika,So your poems will turn out even better!,"['poems', 'turn', 'even', 'better', '!']",8,0.625,0.5,1.0,1
script-ch1.rpy,Monika,...,['...'],0,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Sure lets go.,"['sure', 'lets', 'go']",3,0.5,0.8888888888888888,1.0,1
script-ch1.rpy,Monika,Sayori...,"['sayori', '...']",1,0.0,0.0,1.0,4
script-ch1.rpy,Monika,About what happened earlier...,"['happened', 'earlier', '...']",4,0.0,0.5,1.0,1
script-ch1.rpy,Monika,You know between Yuri and Natsuki.,"['know', 'yuri', 'natsuki']",6,0.0,0.0,1.0,5
script-ch1.rpy,Monika,Does that kind of thing happen often?,"['kind', 'thing', 'happen', 'often', '?']",7,0.6,0.9,1.0,1
script-ch1.rpy,Monika,No I dont hate them!,"['dont', 'hate', '!']",5,-1.0,0.9,1.0,1
script-ch1.rpy,Monika,I just wanted your opinion thats all.,"['wanted', 'opinion', 'thats']",7,0.0,0.0,1.0,1
script-ch1.rpy,Monika,I can see why theyd make good friends with you.,"['see', 'theyd', 'make', 'good', 'friends']",10,0.7,0.6000000000000001,1.0,5
script-ch1.rpy,Monika,Thats--!,"['thats', '--', '!']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Sigh...,"['sigh', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Well just have to see what the future holds Sayori.,"['well', 'see', 'future', 'holds', 'sayori']",10,0.0,0.125,1.0,1
script-ch1.rpy,Monika,Um...,"['um', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Yuri!,"['yuri', '!']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Youre really talented.,"['youre', 'really', 'talented']",3,0.7,0.9,1.0,1
script-ch1.rpy,Monika,But Natsuki has a point!,"['natsuki', 'point', '!']",5,0.0,0.0,1.0,1
script-ch1.rpy,Monika,I think that...,"['think', '...']",3,0.0,0.0,1.0,1
script-ch1.rpy,Monika,I think that conveying feelings with few words...,"['think', 'conveying', 'feelings', 'words', '...']",8,-0.2,0.1,1.0,1
script-ch1.rpy,Monika,Can be just as impressive as well!,"['impressive', 'well', '!']",7,1.0,1.0,0.8571428571428571,1
script-ch1.rpy,Monika,It lets the readers imagination take over.,"['lets', 'readers', 'imagination', 'take']",7,0.0,0.0,1.0,2
script-ch1.rpy,Monika,And Natsukis poem did a really good job at that!,"['natsukis', 'poem', 'really', 'good', 'job', '!']",10,0.875,0.6000000000000001,1.0,1
script-ch1.rpy,Monika,Natsuki...,"['natsuki', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,I think thats enough.,"['think', 'thats', 'enough']",4,0.0,0.5,1.0,1
script-ch1.rpy,Monika,Look...,"['look', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,What we talked about yesterday was right.,"['talked', 'yesterday', 'right']",7,0.2857142857142857,0.5357142857142857,1.0,1
script-ch1.rpy,Monika,Writing is a really personal thing.,"['writing', 'really', 'personal', 'thing']",6,0.0,0.3,1.0,1
script-ch1.rpy,Monika,And sharing it can definitely be hard.,"['sharing', 'definitely', 'hard']",7,-0.2916666666666667,0.5416666666666666,1.0,2
script-ch1.rpy,Monika,It looks like we learned that today.,"['looks', 'like', 'learned', 'today']",7,0.0,0.0,1.0,2
script-ch1.rpy,Monika,Even small criticism can lead to something pretty heated.,"['even', 'small', 'criticism', 'lead', 'something', 'pretty', 'heated']",9,0.0,0.7,1.0,1
script-ch1.rpy,Monika,Yeah so...,"['yeah', '...']",2,0.0,0.0,1.0,4
script-ch1.rpy,Monika,You dont need to feel threatened.,"['dont', 'need', 'feel', 'threatened']",6,0.0,0.0,1.0,5
script-ch1.rpy,Monika,Youre a great writer Natsuki.,"['youre', 'great', 'writer', 'natsuki']",5,0.8,0.75,1.0,1
script-ch1.rpy,Monika,Yuri...,"['yuri', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Im sure that Natsuki didnt mean everything she said.,"['im', 'sure', 'natsuki', 'didnt', 'mean', 'everything', 'said']",9,0.09375,0.7881944444444444,1.0,1
script-ch1.rpy,Monika,So you dont need to feel threatened either.,"['dont', 'need', 'feel', 'threatened', 'either']",8,0.0,0.0,1.0,5
script-ch1.rpy,Monika,Sayori?!,"['sayori', '?', '!']",1,0.0,0.0,1.0,4
script-ch1.rpy,Monika,Im sure she appreciated it Sayori.,"['im', 'sure', 'appreciated', 'sayori']",6,0.35,0.4944444444444444,1.0,2
script-ch1.rpy,Monika,Well now that were past that...,"['well', 'past', '...']",6,-0.25,0.25,0.8333333333333334,1
script-ch1.rpy,Monika,Everyones read each others poems right?,"['everyones', 'read', 'others', 'poems', 'right', '?']",6,0.2857142857142857,0.5357142857142857,1.0,1
script-ch1.rpy,Monika,I hope that it was worthwhile for everyone!,"['hope', 'worthwhile', 'everyone', '!']",8,0.625,0.5,1.0,2
script-ch1.rpy,Monika,Especially you player!,"['especially', 'player', '!']",3,0.0,1.0,1.0,5
script-ch1.rpy,Monika,And to be honest...,"['honest', '...']",4,0.6,0.9,1.0,1
script-ch1.rpy,Monika,Its a nice change of pace from the lazing around we got a little too used to.,"['nice', 'change', 'pace', 'lazing', 'around', 'got', 'little', 'used']",17,0.20625,0.75,0.9411764705882353,1
script-ch1.rpy,Monika,Ahahaha!,"['ahahaha', '!']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Ah so my joining the club was responsible for ruining the atmosphere...,"['ah', 'joining', 'club', 'responsible', 'ruining', 'atmosphere', '...']",12,0.2,0.55,0.9166666666666666,1
script-ch1.rpy,Monika,No not at all not at all!,['!'],7,0.0,0.0,0.5714285714285714,1
script-ch1.rpy,Monika,Theres still time before we go home.,"['theres', 'still', 'time', 'go', 'home']",7,0.0,0.0,1.0,1
script-ch1.rpy,Monika,So well all relax for a bit.,"['well', 'relax', 'bit']",7,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Of course besides chatting we do literature-related things in the clubroom...,"['course', 'besides', 'chatting', 'literature-related', 'things', 'clubroom', '...']",12,0.0,0.0,1.0,1
script-ch1.rpy,Monika,So maybe you can take the chance to pick up a book or do some writing.,"['maybe', 'take', 'chance', 'pick', 'book', 'writing']",16,0.0,0.0,1.0,5
script-ch1.rpy,Monika,After all thats what the club is for!,"['thats', 'club', '!']",8,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Eh? About what?,"['eh', '?', '?']",3,0.0,0.0,1.0,0
script-ch1.rpy,Monika,Ahaha of course...,"['ahaha', 'course', '...']",3,0.0,0.0,1.0,4
script-ch1.rpy,Monika,Well I guess thats why youre the Vice President Sayori.,"['well', 'guess', 'thats', 'youre', 'vice', 'president', 'sayori']",10,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Natsuki.,['natsuki'],1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Youre right that I liked your poem.,"['youre', 'right', 'liked', 'poem']",7,0.44285714285714284,0.6678571428571429,1.0,1
script-ch1.rpy,Monika,Wait!,"['wait', '!']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Thats not an excuse for you to be so mean!,"['thats', 'excuse', 'mean', '!']",10,-0.2203125,0.36875,1.0,5
script-ch1.rpy,Monika,You shouldnt pick a fight just because someones opinion is different.,"['shouldnt', 'pick', 'fight', 'someones', 'opinion', 'different']",11,0.0,0.6,1.0,1
script-ch1.rpy,Monika,Mm...,"['mm', '...']",1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,I understand.,['understand'],2,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Yuri.,['yuri'],1,0.0,0.0,1.0,1
script-ch1.rpy,Monika,Youre a seriously talented writer.,"['youre', 'seriously', 'talented', 'writer']",5,0.7,0.9,1.0,1
script-ch1.rpy,Monika,Its no secret that I was impressed.,"['secret', 'impressed']",7,0.6,0.85,1.0,1
script-ch1.rpy,Monika,But heres the thing.,"['heres', 'thing']",4,0.0,0.0,1.0,1
script-ch1.rpy,Monika,No matter how simple or refined someones writing style is...,"['matter', 'simple', 'refined', 'someones', 'writing', 'style', '...']",10,0.0,0.35714285714285715,1.0,1
